2010;7;3;11;15;1.44;0.288;21.47;40.458;380.29;8.96;34.13;0;1000.9;290.81;37.392;355.43;45.701;540.29;333.88;435.67;-107.62;13.573;11.33;8.727;0.219;0.239;0.337;0.872;0;299.1;5.7016;-11.649
2010;7;3;11;45;2.15;0.43;21.71;38.906;380.75;8.74;35.33;0;1000.9;297.27;39.176;363.33;47.881;554.06;335.91;438.59;-111.8;13.957;11.46;8.74;0.231;0.235;0.334;0.872;0;307.42;4.6304;-11.501
2010;7;3;12;15;2.6;0.52;22.18;35.649;381.98;8.27;37.75;0;1000.8;299.48;40.597;366.03;49.619;582.17;336.06;441.22;-90.58;14.503;11.572;8.732;0.225;0.233;0.344;0.872;0;223.61;6.6733;-12.587
2010;7;3;12;45;2.27;0.454;22.64;32.486;382.49;7.74;39.02;0;1000.7;296.73;41.295;362.67;50.471;607.83;338.04;444.62;-61.46;14.427;11.686;8.732;0.227;0.246;0.33;0.872;0;197.52;4.4628;-11.273
2010;7;3;13;15;2.22;0.444;23.16;30.524;382.33;7.9;38.56;0;1000.8;290.19;40.198;354.67;49.131;597.89;340.41;447;-57.78;14.753;11.792;8.732;0.218;0.231;0.334;0.872;0;324.67;5.4132;-9.807
2010;7;3;13;45;1.6;0.32;23.14;33.305;382.17;8.06;38.51;0;1000.7;284.64;38.584;347.89;47.159;606.84;345.84;448.08;-34.74;14.927;11.898;8.725;0.231;0.234;0.339;0.872;0;272.4;3.5002;-8.8553
2010;7;3;14;15;1.99;0.398;23.58;35.328;381.15;8.8;37.22;0;1000.7;273.05;54.08;333.73;66.098;621.14;354.2;450.49;-28.97;15.15;12.002;8.715;0.234;0.233;0.333;0.872;0;258.87;3.1085;-7.2733
2010;7;3;14;45;2.01;0.402;23.83;36.214;380.63;9.24;37.08;0;1000.5;254.92;52.841;311.57;64.583;581.85;356.95;450.57;-27.85;15.287;12.102;8.715;0.237;0.232;0.327;0.872;0;337.71;4.9901;-9.1741
2010;7;3;15;15;2;0.4;23.97;36.797;380.18;9.4;36.86;0;1000.2;225.67;44.059;275.81;53.85;503.27;353.79;449.04;-29.91;15.32;12.236;8.725;0.209;0.238;0.338;0.872;0;245.62;3.2321;-6.4422
2010;7;3;15;45;2.08;0.416;24.11;36.921;379.94;9.54;37.81;0;1000.1;214.44;39.629;262.09;48.435;472.56;353.83;449.39;-27.18;15.6;12.278;8.723;0.206;0.237;0.332;0.872;0;257.61;5.0312;-7.5928
2010;7;3;16;15;2.02;0.404;24.31;37.109;379.74;9.71;38.26;0;999.93;192.54;36.463;235.33;44.566;446.21;354.56;448.96;-3.06;15.55;12.374;8.703;0.22;0.236;0.335;0.872;0;161.16;2.3776;-4.892
2010;7;3;16;45;1.96;0.392;24.49;37.181;379.57;9.8;38.21;0;999.71;168.46;37.223;205.9;45.494;393.05;355.22;447.7;-8.77;15.633;12.412;8.705;0.235;0.235;0.333;0.872;0;179.11;3.0092;-4.8056
2010;7;3;17;15;1.89;0.378;24.36;38.184;378.9;10.15;38.95;0;999.65;118.64;33.614;145;41.083;272.19;354.62;444.27;-23.4;15.49;12.464;8.7;0.22;0.229;0.336;0.873;0.158;66.991;1.8727;-2.8835
2010;7;3;17;45;2.12;0.424;24.55;37.992;379.32;10.1;39.71;0;999.52;126.1;32.201;154.13;39.357;303.58;354.93;444.35;-1.55;15.38;12.474;8.688;0.213;0.23;0.342;0.872;0;108.18;2.5553;-5.1607
2010;7;3;18;15;2.35;0.47;24.48;38.187;379.59;10.2;39.56;0;999.47;77.462;29.274;94.676;35.779;235.93;352.65;441.79;39.68;15.333;12.508;8.703;0.219;0.229;0.333;0.874;0.199;75.636;2.3959;-2.9842
2010;7;3;18;45;2.44;0.488;24.28;38.435;379.89;10.11;39.79;0;999.43;78.818;27.656;96.334;33.802;178.48;350.47;438.74;-22.46;15.267;12.538;8.703;0.217;0.232;0.342;0.872;0.027;49.418;2.5176;-3.1959
2010;7;3;19;15;1.99;0.398;24.12;39.028;379.96;10.2;39.84;0;999.35;56.609;25.291;69.189;30.911;120.09;349.24;436.64;-31.43;15.187;12.56;8.707;0.227;0.245;0.333;0.872;0.051;12.39;1.5068;-1.6343
2010;7;3;19;45;1.73;0.346;23.91;39.813;380.07;10.3;39.21;0;999.29;35.793;21.866;43.747;26.725;61.53;348.67;433.89;-42.03;15.13;12.59;8.723;0.216;0.228;0.341;0.872;0.101;-11.565;0.96752;-0.3515
2010;7;3;20;15;1.34;0.268;23.54;41.32;381.03;10.48;38.31;0;999.31;19.27;17.734;23.552;21.674;16.87;348.87;430.1;-47.16;15.013;12.598;8.732;0.223;0.237;0.339;0.873;0.12;-28.585;0.99041;1.2535
2010;7;3;20;45;1.14;0.228;23.03;43.187;381.46;10.75;34.69;0;999.41;7.525;12.734;9.197;15.564;-21.33;348.62;424.6;-56.18;14.873;12.602;8.75;0.229;0.242;0.338;0.873;0.14;-23.552;0.54488;3.7482
2010;7;3;21;15;1.21;0.242;21.83;48.512;382.76;11.35;33.63;0;999.59;1.951;6.725;2.384;8.22;-47.14;347.32;417.76;-61.85;14.71;12.606;8.758;0.236;0.248;0.337;0.873;0.159;-40.903;0.41643;5.1688
2010;7;3;21;45;1.58;0.316;21.2;49.431;385.57;11.25;34.21;0;999.64;0.684;3.393;0.836;4.147;-55.34;346.36;413.91;-62.85;14.537;12.588;8.775;0.221;0.23;0.331;0.874;0.179;-34.595;0.35548;5.8919
2010;7;3;22;15;1.67;0.334;20.42;51.066;388.63;11.03;36.63;0;999.71;0.279;1.116;0.341;1.364;-60.21;343.33;410.84;-63.42;14.37;12.576;8.783;0.216;0.233;0.335;0.874;0.198;-53.237;0.40264;4.473
2010;7;3;22;45;1.69;0.338;19.63;53.494;390.97;10.97;36.39;0;999.93;0.098;0.392;0.12;0.48;-62.09;339.15;407.05;-63.29;14.19;12.536;8.785;0.239;0.244;0.332;0.875;0.218;-37.228;0.20786;6.8149
2010;7;3;23;15;2.1;0.42;19.23;52.833;392.89;10.49;36.35;0;1000.1;0.017;0.068;0.021;0.084;-64.92;335.59;405.4;-65.22;14.033;12.5;8.797;0.231;0.236;0.329;0.876;0.237;-46.331;0.29852;7.9992
2010;7;3;23;45;1.72;0.344;18.61;54.29;393.5;10.41;36.4;0;1000.1;0.104;-0;0.127;-0;-59.37;336.63;401.93;-59.71;13.89;12.47;8.815;0.234;0.236;0.331;0.877;0.257;-23.872;0.12274;6.1434
2010;7;4;0;15;2.13;0.426;18.15;54.918;393.8;10.21;37.65;0;1000.2;0;0;0;0;-57.93;334.85;399.68;-57.61;13.713;12.4;8.8;0.236;0.236;0.333;0.878;0.277;-59.135;0.36965;9.5579
2010;7;4;0;45;2.56;0.512;18;54.359;393.29;9.92;40.87;0;1000.4;0;0;0;0;-59.45;334.2;399.33;-59.13;13.587;12.364;8.822;0.219;0.23;0.335;0.879;0.296;-59.695;0.70571;8.4599
2010;7;4;1;15;1.85;0.37;17.45;56.016;394.49;9.9;40.75;0;1000.4;0;0;0;0;-58.32;332.5;396.52;-58.24;13.457;12.32;8.828;0.222;0.236;0.337;0.88;0.316;-34.399;0.1547;4.7607
2010;7;4;1;45;1.57;0.314;16.78;57.912;395.69;9.88;40.29;0;1000.3;0;0;0;0;-51.64;334.1;392.86;-51.58;13.303;12.254;8.818;0.255;0.228;0.355;0.881;0.335;-51.571;0.01967;5.6433
2010;7;4;2;15;1.75;0.35;16.55;58.694;396.46;9.85;39.1;0;1000.3;0.013;0.054;0.016;0.066;-48.82;334.78;391.83;-49.06;13.203;12.226;8.835;0.227;0.232;0.325;0.883;0.355;-56.811;0.22809;6.7641
2010;7;4;2;45;1.61;0.322;16.08;61.522;397.42;10.06;38.74;0;1000.4;0.253;1.012;0.309;1.236;-45.07;333.48;389.66;-47.97;13.083;12.202;8.835;0.225;0.234;0.339;0.885;0.374;-27.875;0.04118;5.3541
2010;7;4;3;15;1.59;0.318;15.51;64.208;400.6;10.18;37.09;0;1000.4;0.701;3.561;0.856;4.352;-44.92;333.14;387.21;-53.07;12.927;12.096;8.842;0.227;0.235;0.337;0.887;0.394;-27.485;0.09013;4.7933
2010;7;4;3;45;1.84;0.368;15.62;62.761;400.54;9.99;35.25;0;1000.4;1.144;7.347;1.399;8.98;-48.2;333.87;387.15;-62.37;12.867;12.068;8.848;0.23;0.237;0.335;0.889;0.413;-42.172;0.20408;3.894
2010;7;4;4;15;1.85;0.37;15.88;61.084;399.72;9.8;33.36;0;1000.2;4.984;14.604;6.092;17.85;-53.04;334.57;388.85;-86.1;12.757;11.998;8.855;0.251;0.233;0.332;0.891;0.433;-42.875;0.41499;3.666
2010;7;4;4;45;1.79;0.358;16.24;59.178;398.01;9.7;32.61;0;1000;11.743;24.284;14.353;29.68;-48.98;335.87;391.12;-112.21;12.75;11.968;8.86;0.23;0.233;0.33;0.894;0.453;-24.334;0.57483;0.47786
2010;7;4;5;15;1.98;0.396;16.76;56.158;394.89;9.5;32.37;0;999.99;21.67;33.806;26.486;41.318;-19.91;338.8;394.45;-120.75;12.737;11.926;8.855;0.225;0.231;0.343;0.896;0.472;-20.681;1.0084;-1.211
2010;7;4;5;45;2.13;0.426;17.19;55.04;392.57;9.5;32.82;0;999.93;16.587;36.995;20.273;45.216;-10.45;341.38;397.14;-111.13;12.753;11.866;8.85;0.23;0.243;0.339;0.916;0.584;-13.488;1.2095;-2.7578
2010;7;4;6;15;2.37;0.474;17.84;53.551;389.16;9.57;34.02;0;999.81;49.102;42.995;60.013;52.55;28.48;341.66;401.1;-145.91;12.777;11.83;8.848;0.234;0.235;0.332;0.887;0.397;24.831;2.1614;-7.1491
2010;7;4;6;45;2.09;0.418;18.92;52.225;386.56;9.89;36.24;0;999.69;81.137;44.777;99.168;54.727;81.1;344.88;408.02;-159.11;12.91;11.832;8.855;0.23;0.232;0.342;0.878;0.287;82.666;2.2938;-8.5793
2010;7;4;7;15;2.47;0.494;19.49;51.888;385.63;10.17;36.98;0;999.75;103.57;48.692;126.59;59.513;120.1;346.91;412.21;-173.25;13.023;11.816;8.857;0.242;0.289;0.35;0.876;0.237;122.1;2.6445;-9.4653
2010;7;4;7;45;2.92;0.584;20.16;51.162;383.8;10.43;38.18;0;999.84;124.84;52.943;152.59;64.709;163.46;349.36;416.89;-181.8;13.29;11.804;8.86;0.228;0.23;0.332;0.874;0.199;138.59;3.0747;-11.179
2010;7;4;8;15;2.69;0.538;20.99;50.307;381.61;10.78;39.28;0;999.86;145.46;56.732;177.79;69.339;238.73;352.79;423.23;-155.65;13.437;11.84;8.852;0.224;0.285;0.321;0.873;0.167;138.45;3.2234;-12.117
2010;7;4;8;45;2.54;0.508;21.75;49.374;380.35;11.09;41.94;0;999.81;163.53;63.016;199.87;77.019;285.1;355.88;428.24;-158.21;13.583;11.866;8.85;0.226;0.229;0.326;0.873;0.135;180.34;4.5249;-14.635
2010;7;4;9;15;2.67;0.534;22.46;48.102;379.57;11.3;42.9;0;999.8;181.87;66.691;222.28;81.512;349.19;358.98;434.35;-138.69;13.8;11.932;8.842;0.23;0.227;0.328;0.872;0.109;145.83;3.7071;-11.233
2010;7;4;9;45;2.86;0.572;22.77;47.775;379.62;11.38;42.92;0;999.68;204.07;64.386;249.42;78.694;385.94;360.76;436.94;-142.16;14.013;11.952;8.832;0.228;0.226;0.328;0.872;0.086;215.61;3.9869;-11.602
2010;7;4;10;15;2.51;0.502;23.42;46.759;379.4;11.48;43.45;0;999.66;223.48;62.769;273.14;76.718;436.31;363.43;442.75;-127.73;14.35;12.028;8.832;0.226;0.226;0.327;0.872;0.064;224.18;4.7832;-12.619
2010;7;4;10;45;2.59;0.518;23.93;45.507;379.26;11.54;44.55;0;999.71;234.26;66.583;286.32;81.379;483.16;365.67;447.16;-110.04;14.743;12.134;8.822;0.214;0.227;0.33;0.872;0.046;217.87;5.0916;-11.986
2010;7;4;11;15;2.49;0.498;24.29;44.172;378.19;11.6;44.59;0;999.79;238.14;71.104;291.06;86.905;511.94;367.1;450.56;-98.93;15.217;12.254;8.822;0.211;0.227;0.324;0.872;0.039;243.97;4.7228;-9.6305
2010;7;4;11;45;2.5;0.5;24.75;42.907;378.37;11.55;45.49;0;999.77;243.57;72.701;297.7;88.857;559.99;369.34;454.33;-65.69;15.58;12.372;8.822;0.212;0.224;0.337;0.872;0.027;244.06;4.6306;-11.116
